TimeUTC,TimeDK,PriceArea,SatisfiedDemand,ImbalancePriceEUR,ImbalancePriceDKK,SpotPriceEUR,DominatingDirection,aFRRUpMW,aFRRVWAUpEUR,aFRRVWAUpDKK,aFRRDownMW,aFRRVWADownEUR,aFRRVWADownDKK,mFRRMarginalPriceUpEUR,mFRRMarginalPriceUpDKK,mFRRMarginalPriceDownEUR,mFRRMarginalPriceDownDKK
2026-07-27T19:15:00,2026-07-27T21:15:00,DK1,76.0,267.6,2000.36,142.64,1,1.76,155.09,1159.33,0.0,0.0,0.0,267.6,2000.36,142.64,1066.26
2026-07-27T19:00:00,2026-07-27T21:00:00,DK1,-87.0,97.13,726.07,157.2,-1,0.0,0.0,0.0,-0.59,97.13,726.07,157.2,1175.1,130.4,974.77
2026-07-27T18:45:00,2026-07-27T20:45:00,DK1,-48.0,14.69,109.81,125.57,-1,0.0,0.0,0.0,-5.86,14.69,109.81,220.62,1649.18,125.57,938.66
2026-07-27T18:30:00,2026-07-27T20:30:00,DK1,54.3,334.5,2500.45,136.73,1,0.0,0.0,0.0,-16.92,-5.09,-38.05,334.5,2500.45,136.73,1022.08
2026-07-27T18:15:00,2026-07-27T20:15:00,DK1,-79.0,125.2,935.9,136.26,-1,2.68,181.36,1355.7,0.0,0.0,0.0,136.26,1018.57,125.2,935.9
2026-07-27T18:00:00,2026-07-27T20:00:00,DK1,-119.0,80.7,603.25,134.82,-1,3.23,171.84,1284.54,-0.11,97.13,726.07,134.82,1007.81,80.7,603.25
2026-07-27T17:45:00,2026-07-27T19:45:00,DK1,-210.0,33.0,246.68,132.81,-1,0.27,166.04,1241.18,-2.68,52.78,394.54,132.81,992.78,33.0,246.68
2026-07-27T17:30:00,2026-07-27T19:30:00,DK1,-129.0,3.52,26.31,130.19,-1,0.0,0.0,0.0,-12.4,3.52,26.31,130.19,973.2,35.0,261.63
2026-07-27T17:15:00,2026-07-27T19:15:00,DK1,0.0,118.1,882.82,118.1,0,0.0,0.0,0.0,-34.24,-9.97,-74.53,118.1,882.82,20.0,149.5
2026-07-27T17:00:00,2026-07-27T19:00:00,DK1,-67.0,-2.85,-21.3,116.44,-1,0.0,0.0,0.0,-19.82,-2.85,-21.3,116.44,870.41,19.91,148.83
2026-07-27T16:45:00,2026-07-27T18:45:00,DK1,-73.0,-2.4,-17.94,116.48,-1,0.17,108.91,814.12,-12.58,-2.4,-17.94,116.48,870.71,23.55,176.04
2026-07-27T16:30:00,2026-07-27T18:30:00,DK1,-130.0,-3.62,-27.06,107.98,-1,0.33,80.01,598.09,-13.17,-3.62,-27.06,107.98,807.17,35.0,261.63
2026-07-27T16:15:00,2026-07-27T18:15:00,DK1,-41.0,-5.96,-44.55,81.46,-1,0.52,92.3,689.96,-16.6,-5.96,-44.55,81.46,608.93,21.22,158.62
2026-07-27T16:00:00,2026-07-27T18:00:00,DK1,-178.0,20.07,150.03,29.65,-1,5.33,148.89,1112.98,-0.01,40.13,299.98,29.65,221.64,20.07,150.03
2026-07-27T15:45:00,2026-07-27T17:45:00,DK1,234.0,110.81,828.33,44.07,1,3.58,102.52,766.36,-9.42,-4.65,-34.76,110.81,828.33,44.07,329.43
2026-07-27T15:30:00,2026-07-27T17:30:00,DK1,288.0,97.79,731.0,9.8,1,0.01,14.42,107.79,-54.92,-32.31,-241.52,97.79,731.0,9.8,73.26
2026-07-27T15:15:00,2026-07-27T17:15:00,DK1,107.0,29.97,224.03,2.48,1,0.85,29.97,224.03,-1.17,14.04,104.95,19.98,149.35,2.48,18.54
2026-07-27T15:00:00,2026-07-27T17:00:00,DK1,-81.0,0.0,0.0,0.0,-1,4.81,46.68,348.94,-0.37,13.58,101.51,4.8,35.88,0.0,0.0
2026-07-27T14:45:00,2026-07-27T16:45:00,DK1,58.4,47.49,355.0,0.03,1,5.62,47.49,355.0,0.0,13.11,98.0,12.04,90.0,0.03,0.22
2026-07-27T14:30:00,2026-07-27T16:30:00,DK1,364.0,11.11,83.05,0.09,1,0.38,4.46,33.34,-10.07,-13.96,-104.35,11.11,83.05,0.09,0.67
2026-07-27T14:15:00,2026-07-27T16:15:00,DK1,0.0,0.0,0.0,0.0,0,0.19,10.1,75.5,-1.39,1.97,14.73,4.45,33.26,0.0,0.0
2026-07-27T14:00:00,2026-07-27T16:00:00,DK1,224.0,9.0,67.28,-0.01,1,0.44,2.05,15.32,-6.08,-4.94,-36.93,9.0,67.28,-0.01,-0.07
2026-07-27T13:45:00,2026-07-27T15:45:00,DK1,40.0,13.38,100.02,0.0,1,0.0,0.0,0.0,-2.47,-0.11,-0.82,13.38,100.02,0.0,0.0
2026-07-27T13:30:00,2026-07-27T15:30:00,DK1,86.2,7.76,58.01,-0.03,1,0.82,7.76,58.01,-17.41,-41.77,-312.24,6.69,50.01,-0.03,-0.22
2026-07-27T13:15:00,2026-07-27T15:15:00,DK1,-119.2,-1.92,-14.35,-0.05,-1,3.41,8.93,66.75,-1.87,-1.92,-14.35,-0.05,-0.37,-0.32,-2.39
2026-07-27T13:00:00,2026-07-27T15:00:00,DK1,458.3,11.37,84.99,-0.05,1,0.7,2.27,16.97,-6.26,-9.76,-72.96,11.37,84.99,-0.05,-0.37
2026-07-27T12:45:00,2026-07-27T14:45:00,DK1,479.1,11.64,87.01,-0.01,1,0.02,0.54,4.04,-31.88,-23.85,-178.28,11.64,87.01,-0.01,-0.07
2026-07-27T12:30:00,2026-07-27T14:30:00,DK1,766.0,42.07,314.48,-0.01,1,0.08,0.73,5.46,-22.06,-42.32,-316.35,42.07,314.48,-0.01,-0.07
2026-07-27T12:15:00,2026-07-27T14:15:00,DK1,302.7,17.35,129.69,-0.01,1,0.94,17.35,129.69,-7.52,-33.42,-249.82,12.04,90.0,-0.01,-0.07
2026-07-27T12:00:00,2026-07-27T14:00:00,DK1,-117.0,-0.28,-2.09,-0.01,-1,4.22,51.03,381.46,-0.53,1.57,11.74,-0.01,-0.07,-0.28,-2.09
2026-07-27T11:45:00,2026-07-27T13:45:00,DK1,341.0,10.03,74.98,0.08,1,0.0,0.0,0.0,-20.08,-14.21,-106.22,10.03,74.98,0.08,0.6
2026-07-27T11:30:00,2026-07-27T13:30:00,DK1,0.0,0.98,7.33,0.98,0,0.01,0.0,0.0,-25.9,-30.24,-226.05,0.98,7.33,0.71,5.31
2026-07-27T11:15:00,2026-07-27T13:15:00,DK1,0.0,1.34,10.02,1.34,0,0.0,0.0,0.0,-22.51,-9.55,-71.39,4.68,34.98,1.34,10.02
2026-07-27T11:00:00,2026-07-27T13:00:00,DK1,-74.2,1.35,10.09,1.35,-1,9.43,58.53,437.52,-0.09,5.97,44.63,12.04,90.0,1.35,10.09
2026-07-27T10:45:00,2026-07-27T12:45:00,DK1,-78.1,-4.28,-31.99,0.4,-1,0.78,16.06,120.05,-8.73,-4.28,-31.99,11.64,87.01,0.4,2.99
2026-07-27T10:30:00,2026-07-27T12:30:00,DK1,-266.0,0.46,3.44,0.46,-1,1.03,18.04,134.85,-4.56,2.67,19.96,4.35,32.52,0.46,3.44
2026-07-27T10:15:00,2026-07-27T12:15:00,DK1,228.3,19.96,149.2,0.49,1,0.0,0.0,0.0,-52.39,-29.09,-217.45,19.96,149.2,0.49,3.66
2026-07-27T10:00:00,2026-07-27T12:00:00,DK1,-120.1,-3.88,-29.0,0.52,-1,0.19,9.99,74.68,-3.86,-3.88,-29.0,11.64,87.01,0.52,3.89
2026-07-27T09:45:00,2026-07-27T11:45:00,DK1,323.0,27.7,207.06,0.24,1,0.17,13.94,104.2,-2.17,14.6,109.14,27.7,207.06,0.24,1.79
2026-07-27T09:30:00,2026-07-27T11:30:00,DK1,80.9,153.86,1150.13,0.52,1,19.12,153.86,1150.13,-0.06,12.89,96.36,8.7,65.03,0.52,3.89
2026-07-27T09:15:00,2026-07-27T11:15:00,DK1,785.0,79.9,597.27,1.54,1,0.0,0.0,0.0,-23.63,-6.84,-51.13,79.9,597.27,1.54,11.51
2026-07-27T09:00:00,2026-07-27T11:00:00,DK1,325.0,79.87,597.04,4.32,1,0.02,14.43,107.87,-14.86,-3.2,-23.92,79.87,597.04,4.32,32.29
2026-07-27T08:45:00,2026-07-27T10:45:00,DK1,93.0,53.01,396.26,5.14,1,0.25,53.01,396.26,-15.47,-3.28,-24.52,29.55,220.89,5.14,38.42
2026-07-27T08:30:00,2026-07-27T10:30:00,DK1,185.0,79.15,591.66,14.91,1,0.99,79.15,591.66,-18.16,-9.58,-71.61,49.0,366.28,14.91,111.46
2026-07-27T08:15:00,2026-07-27T10:15:00,DK1,0.0,19.44,145.32,19.44,0,1.58,86.8,648.85,-13.52,-3.85,-28.78,62.03,463.69,19.44,145.32
2026-07-27T08:00:00,2026-07-27T10:00:00,DK1,187.0,491.54,3674.36,55.12,1,11.82,491.54,3674.36,-0.35,13.92,104.05,88.28,659.91,55.12,412.03
2026-07-27T07:45:00,2026-07-27T09:45:00,DK1,50.0,203.91,1524.27,32.26,1,3.23,203.91,1524.27,-17.99,-7.46,-55.76,32.26,241.15,12.75,95.31
2026-07-27T07:30:00,2026-07-27T09:30:00,DK1,104.0,72.2,539.71,72.2,1,0.0,0.0,0.0,-28.9,-25.27,-188.9,72.2,539.71,47.2,352.83
2026-07-27T07:15:00,2026-07-27T09:15:00,DK1,0.0,84.63,632.63,84.63,0,2.46,38.76,289.74,-1.34,16.22,121.25,84.63,632.63,22.05,164.83
2026-07-27T07:00:00,2026-07-27T09:00:00,DK1,0.0,107.62,804.48,107.62,0,6.32,145.01,1083.98,-0.03,48.61,363.37,107.62,804.48,32.0,239.21
2026-07-27T06:45:00,2026-07-27T08:45:00,DK1,186.0,154.67,1156.19,91.88,1,1.27,154.67,1156.19,-0.21,47.6,355.82,91.88,686.82,50.0,373.76
2026-07-27T06:30:00,2026-07-27T08:30:00,DK1,120.0,214.42,1602.83,109.24,1,1.17,214.42,1602.83,-3.96,13.42,100.32,125.0,934.4,109.24,816.59
2026-07-27T06:15:00,2026-07-27T08:15:00,DK1,343.8,334.47,2500.23,108.1,1,0.0,0.0,0.0,-25.8,1.44,10.76,334.47,2500.23,108.1,808.07
2026-07-27T06:00:00,2026-07-27T08:00:00,DK1,301.0,400.0,2990.08,114.45,1,0.11,133.13,995.17,-13.74,-1.51,-11.29,400.0,2990.08,114.45,855.54
2026-07-27T05:45:00,2026-07-27T07:45:00,DK1,351.0,132.37,989.49,106.37,1,0.0,0.0,0.0,-16.87,5.81,43.43,132.37,989.49,106.37,795.14
2026-07-27T05:30:00,2026-07-27T07:30:00,DK1,292.0,252.83,1889.95,117.09,1,0.0,120.0,897.02,-13.11,4.04,30.2,252.83,1889.95,117.09,875.27
2026-07-27T05:15:00,2026-07-27T07:15:00,DK1,227.0,267.54,1999.92,114.85,1,0.29,120.04,897.32,-0.43,37.39,279.5,267.54,1999.92,114.85,858.53
2026-07-27T05:00:00,2026-07-27T07:00:00,DK1,148.0,140.0,1046.53,114.98,1,0.0,0.0,0.0,-14.92,8.3,62.04,140.0,1046.53,114.98,859.5
2026-07-27T04:45:00,2026-07-27T06:45:00,DK1,109.7,240.69,1799.21,116.85,1,0.03,134.59,1006.09,-7.67,12.12,90.6,240.69,1799.21,116.85,873.48
2026-07-27T04:30:00,2026-07-27T06:30:00,DK1,-27.0,25.25,188.75,117.74,-1,0.0,0.0,0.0,-4.29,25.25,188.75,117.74,880.13,117.74,880.13
2026-07-27T04:15:00,2026-07-27T06:15:00,DK1,-51.0,55.55,415.25,116.24,-1,0.0,150.0,1121.28,-2.86,55.55,415.25,116.24,868.92,114.3,854.42
2026-07-27T04:00:00,2026-07-27T06:00:00,DK1,0.0,101.82,761.12,101.82,0,0.0,0.0,0.0,-9.81,16.99,127.0,125.0,934.4,101.82,761.12
2026-07-27T03:45:00,2026-07-27T05:45:00,DK1,109.0,145.5,1087.64,102.41,1,0.0,0.0,0.0,-16.73,3.11,23.25,145.5,1087.64,102.41,765.54
2026-07-27T03:30:00,2026-07-27T05:30:00,DK1,70.0,159.5,1192.29,99.16,1,0.46,122.29,914.14,-7.78,11.23,83.95,159.5,1192.29,99.16,741.24
2026-07-27T03:15:00,2026-07-27T05:15:00,DK1,-52.0,60.0,448.51,85.34,-1,6.15,135.6,1013.64,0.0,0.0,0.0,85.34,637.93,60.0,448.51
2026-07-27T03:00:00,2026-07-27T05:00:00,DK1,-86.0,58.69,438.72,58.69,-1,3.48,127.1,950.1,-0.41,59.46,444.48,61.33,458.45,58.69,438.72
2026-07-27T02:45:00,2026-07-27T04:45:00,DK1,0.0,83.44,623.73,83.44,0,0.0,122.12,912.87,-3.07,61.27,458.01,83.44,623.73,83.44,623.73
2026-07-27T02:30:00,2026-07-27T04:30:00,DK1,64.0,80.5,601.75,65.57,1,0.0,0.0,0.0,-9.35,15.88,118.71,80.5,601.75,65.57,490.15
2026-07-27T02:15:00,2026-07-27T04:15:00,DK1,73.0,68.63,513.02,65.56,1,0.0,0.0,0.0,-4.84,38.94,291.08,68.63,513.02,65.56,490.07
2026-07-27T02:00:00,2026-07-27T04:00:00,DK1,111.0,65.69,491.05,65.69,1,0.0,0.0,0.0,-8.78,16.12,120.5,65.69,491.05,65.69,491.05
2026-07-27T01:45:00,2026-07-27T03:45:00,DK1,49.0,111.72,835.13,60.0,1,0.5,111.72,835.13,-0.64,53.18,397.53,73.92,552.57,60.0,448.51
2026-07-27T01:30:00,2026-07-27T03:30:00,DK1,-46.9,41.77,312.24,58.27,-1,0.01,93.65,700.05,-2.69,41.77,312.24,64.91,485.22,58.27,435.58
2026-07-27T01:15:00,2026-07-27T03:15:00,DK1,-48.0,55.76,416.82,59.3,-1,0.52,101.09,755.67,-0.3,55.76,416.82,62.68,468.55,59.3,443.28
2026-07-27T01:00:00,2026-07-27T03:00:00,DK1,0.0,67.88,507.42,67.88,0,0.7,113.78,850.53,0.0,0.0,0.0,85.0,635.39,67.88,507.42
2026-07-27T00:45:00,2026-07-27T02:45:00,DK1,100.0,119.72,894.93,62.24,1,0.67,119.72,894.93,0.0,60.21,450.08,89.21,666.86,62.24,465.26
2026-07-27T00:30:00,2026-07-27T02:30:00,DK1,201.0,110.0,822.27,71.39,1,0.6,107.63,804.56,-0.04,51.53,385.2,110.0,822.27,71.39,533.65
2026-07-27T00:15:00,2026-07-27T02:15:00,DK1,31.0,115.18,860.99,50.37,1,4.07,115.18,860.99,0.0,0.0,0.0,83.3,622.68,50.37,376.53
2026-07-27T00:00:00,2026-07-27T02:00:00,DK1,0.0,60.36,451.2,60.36,0,5.54,114.66,857.11,0.0,0.0,0.0,89.3,667.54,60.36,451.2
2026-07-26T23:45:00,2026-07-27T01:45:00,DK1,43.0,115.41,862.76,55.65,1,5.38,115.41,862.76,0.0,0.0,0.0,85.38,638.27,55.65,416.02
2026-07-26T23:30:00,2026-07-27T01:30:00,DK1,146.0,102.37,765.28,68.55,1,0.02,76.17,569.42,-0.36,46.83,350.08,102.37,765.28,68.55,512.45
2026-07-26T23:15:00,2026-07-27T01:15:00,DK1,94.0,103.17,771.26,74.01,1,0.94,103.17,771.26,0.0,0.0,0.0,91.0,680.28,74.01,553.27
2026-07-26T23:00:00,2026-07-27T01:00:00,DK1,28.0,114.33,854.69,80.77,1,1.98,114.33,854.69,0.0,0.0,0.0,83.03,620.7,80.77,603.8
2026-07-26T22:45:00,2026-07-27T00:45:00,DK1,42.0,87.71,655.68,82.41,1,0.06,87.71,655.68,-1.34,32.05,239.59,82.41,616.06,37.0,276.6
2026-07-26T22:30:00,2026-07-27T00:30:00,DK1,74.0,107.52,803.78,84.93,1,0.84,107.52,803.78,-1.08,38.33,286.54,84.93,634.9,48.0,358.83
2026-07-26T22:15:00,2026-07-27T00:15:00,DK1,0.0,87.14,651.42,87.14,0,0.01,109.25,816.71,-0.34,48.46,362.27,87.14,651.42,87.14,651.42
2026-07-26T22:00:00,2026-07-27T00:00:00,DK1,-26.0,29.75,222.4,81.91,-1,0.0,97.14,726.18,-2.6,29.75,222.4,81.91,612.33,81.91,612.33
2026-07-26T21:45:00,2026-07-26T23:45:00,DK1,0.0,127.01,949.48,127.01,0,0.02,101.05,755.41,-9.04,11.07,82.75,127.01,949.48,12.15,90.83
2026-07-26T21:30:00,2026-07-26T23:30:00,DK1,-42.0,52.1,389.48,136.73,-1,1.43,114.2,853.71,-0.07,52.1,389.48,136.73,1022.14,109.16,816.04
2026-07-26T21:15:00,2026-07-26T23:15:00,DK1,-102.0,44.83,335.13,138.09,-1,0.07,105.14,785.98,-0.42,44.83,335.13,138.09,1032.31,109.92,821.72
2026-07-26T21:00:00,2026-07-26T23:00:00,DK1,-198.0,42.24,315.77,145.35,-1,0.04,94.75,708.31,-0.54,42.24,315.77,145.35,1086.58,124.0,926.97
2026-07-26T20:45:00,2026-07-26T22:45:00,DK1,-239.0,65.13,486.89,139.84,-1,0.21,105.81,790.99,-0.05,65.13,486.89,139.84,1045.39,89.18,666.67
2026-07-26T20:30:00,2026-07-26T22:30:00,DK1,-180.0,64.72,483.82,147.98,-1,0.63,92.97,695.01,-0.05,64.72,483.82,147.98,1106.24,119.07,890.12
2026-07-26T20:15:00,2026-07-26T22:15:00,DK1,-101.0,50.89,380.43,149.48,-1,0.04,94.97,709.96,-0.37,50.89,380.43,149.48,1117.45,128.41,959.94
2026-07-26T20:00:00,2026-07-26T22:00:00,DK1,-31.0,57.91,432.91,156.28,-1,0.15,97.84,731.41,-0.39,57.91,432.91,156.28,1168.29,134.82,1007.86
2026-07-26T19:45:00,2026-07-26T21:45:00,DK1,0.0,147.71,1104.22,147.71,0,0.11,112.8,843.25,-0.96,26.45,197.73,147.71,1104.22,62.0,463.49
2026-07-26T19:30:00,2026-07-26T21:30:00,DK1,-30.0,47.49,355.02,149.51,-1,0.17,118.45,885.48,-0.21,47.49,355.02,149.51,1117.68,127.5,953.14
2026-07-26T19:15:00,2026-07-26T21:15:00,DK1,-40.0,70.71,528.6,154.47,-1,0.06,117.84,880.92,-0.06,70.71,528.6,154.47,1154.76,128.4,959.87
2026-07-26T19:00:00,2026-07-26T21:00:00,DK1,0.0,159.86,1195.05,159.86,0,0.04,105.53,788.9,-0.37,26.92,201.24,159.86,1195.05,129.5,968.09
2026-07-26T18:45:00,2026-07-26T20:45:00,DK1,-53.0,47.54,355.39,157.11,-1,1.31,137.99,1031.56,-0.06,47.54,355.39,157.11,1174.49,129.1,965.1
2026-07-26T18:30:00,2026-07-26T20:30:00,DK1,-69.0,53.76,401.89,156.08,-1,1.43,136.68,1021.77,-0.06,53.76,401.89,156.08,1166.79,127.5,953.14
2026-07-26T18:15:00,2026-07-26T20:15:00,DK1,0.0,157.28,1175.76,157.28,0,1.39,125.95,941.55,0.0,95.8,716.16,157.28,1175.76,126.69,947.08
2026-07-26T18:00:00,2026-07-26T20:00:00,DK1,-46.0,129.96,971.53,150.09,-1,7.22,286.37,2140.79,0.0,0.0,0.0,150.09,1122.01,129.96,971.53
2026-07-26T17:45:00,2026-07-26T19:45:00,DK1,-181.0,145.45,1087.33,145.45,-1,6.81,239.21,1788.24,0.0,0.0,0.0,145.45,1087.33,145.45,1087.33
2026-07-26T17:30:00,2026-07-26T19:30:00,DK1,-150.0,131.71,984.61,140.49,-1,7.8,320.63,2396.9,0.0,0.0,0.0,140.49,1050.25,131.71,984.61
2026-07-26T17:15:00,2026-07-26T19:15:00,DK1,-142.0,124.66,931.91,136.35,-1,2.85,190.49,1424.03,0.0,0.0,0.0,136.35,1019.3,124.66,931.91
2026-07-26T17:00:00,2026-07-26T19:00:00,DK1,-39.0,118.1,882.87,128.28,-1,9.36,279.48,2089.28,0.0,0.0,0.0,128.28,958.97,118.1,882.87
2026-07-26T16:45:00,2026-07-26T18:45:00,DK1,-78.0,86.55,647.01,125.7,-1,3.44,236.05,1764.62,-0.43,86.55,647.01,125.7,939.68,111.1,830.54
2026-07-26T16:30:00,2026-07-26T18:30:00,DK1,0.0,118.73,887.58,118.73,0,0.05,175.75,1313.84,-1.8,56.77,424.39,118.73,887.58,110.3,824.56
2026-07-26T16:15:00,2026-07-26T18:15:00,DK1,113.0,211.68,1582.44,108.06,1,0.0,152.65,1141.15,-16.86,0.99,7.4,211.68,1582.44,108.06,807.81
2026-07-26T16:00:00,2026-07-26T18:00:00,DK1,232.6,374.6,2800.36,77.98,1,5.93,317.9,2376.49,0.0,18.45,137.92,374.6,2800.36,77.98,582.95
2026-07-26T15:45:00,2026-07-26T17:45:00,DK1,-70.0,14.0,104.66,112.98,-1,1.11,131.42,982.44,-1.64,39.27,293.57,112.98,844.59,14.0,104.66
2026-07-26T15:30:00,2026-07-26T17:30:00,DK1,-35.0,3.0,22.43,79.44,-1,11.26,214.72,1605.16,0.0,0.0,0.0,79.44,593.86,3.0,22.43
2026-07-26T15:15:00,2026-07-26T17:15:00,DK1,-46.0,12.04,90.01,37.33,-1,20.87,373.37,2791.16,0.0,0.0,0.0,37.33,279.06,12.04,90.01
2026-07-26T15:00:00,2026-07-26T17:00:00,DK1,-113.0,2.69,20.11,5.41,-1,8.54,137.82,1030.29,-0.05,14.09,105.33,5.41,40.44,2.69,20.11
2026-07-26T14:45:00,2026-07-26T16:45:00,DK1,-104.0,-1.03,-7.7,29.03,-1,3.43,100.79,753.47,-4.95,-1.03,-7.7,29.03,217.02,8.0,59.8
2026-07-26T14:30:00,2026-07-26T16:30:00,DK1,0.0,5.74,42.91,5.74,0,0.19,17.28,129.18,-1.93,7.07,52.85,5.74,42.91,3.93,29.38
2026-07-26T14:15:00,2026-07-26T16:15:00,DK1,-232.0,-2.81,-21.01,2.0,-1,0.4,32.68,244.3,-5.69,-2.81,-21.01,2.0,14.95,-1.0,-7.48
2026-07-26T14:00:00,2026-07-26T16:00:00,DK1,-207.0,-3.57,-26.69,0.1,-1,2.9,74.3,555.44,-3.9,-3.57,-26.69,0.1,0.75,-2.08,-15.55
2026-07-26T13:45:00,2026-07-26T15:45:00,DK1,-48.0,-4.77,-35.66,1.2,-1,0.7,12.46,93.15,-4.21,-4.77,-35.66,1.2,8.97,-2.0,-14.95
2026-07-26T13:30:00,2026-07-26T15:30:00,DK1,0.0,0.5,3.74,0.5,0,0.21,0.0,0.0,-1.32,0.15,1.12,0.5,3.74,-2.0,-14.95
2026-07-26T13:15:00,2026-07-26T15:15:00,DK1,127.0,0.42,3.14,0.42,1,0.09,0.0,0.0,-4.63,-1.46,-10.91,0.42,3.14,0.42,3.14
2026-07-26T13:00:00,2026-07-26T15:00:00,DK1,120.0,0.82,6.13,0.39,1,0.38,0.82,6.13,-0.33,5.05,37.75,0.39,2.92,-1.0,-7.48
2026-07-26T12:45:00,2026-07-26T14:45:00,DK1,0.0,0.25,1.87,0.25,0,6.98,30.75,229.87,-0.07,0.01,0.07,0.25,1.87,0.25,1.87
2026-07-26T12:30:00,2026-07-26T14:30:00,DK1,0.0,0.24,1.79,0.24,0,13.28,33.31,249.01,0.0,0.0,0.0,0.24,1.79,-0.03,-0.22
2026-07-26T12:15:00,2026-07-26T14:15:00,DK1,-71.0,-2.0,-14.95,0.23,-1,19.22,63.9,477.69,0.0,0.0,0.0,0.23,1.72,-2.0,-14.95
2026-07-26T12:00:00,2026-07-26T14:00:00,DK1,-159.0,-0.58,-4.34,0.24,-1,8.89,52.87,395.23,-0.04,6.83,51.06,0.24,1.79,-0.58,-4.34
2026-07-26T11:45:00,2026-07-26T13:45:00,DK1,0.0,0.0,0.0,0.0,0,0.46,0.76,5.68,0.0,-0.07,-0.52,0.0,0.0,0.0,0.0
2026-07-26T11:30:00,2026-07-26T13:30:00,DK1,-135.0,-0.53,-3.96,0.0,-1,0.37,0.8,5.98,-0.33,7.88,58.91,0.0,0.0,-0.53,-3.96
2026-07-26T11:15:00,2026-07-26T13:15:00,DK1,-71.0,-0.53,-3.96,-0.01,-1,7.13,64.96,485.61,-0.03,23.43,175.15,-0.01,-0.07,-0.53,-3.96
2026-07-26T11:00:00,2026-07-26T13:00:00,DK1,98.0,67.81,506.92,-0.01,1,22.24,67.81,506.92,-0.06,2.03,15.18,-0.01,-0.07,-0.28,-2.09
2026-07-26T10:45:00,2026-07-26T12:45:00,DK1,138.0,5.91,44.18,-0.01,1,1.08,5.91,44.18,-1.28,0.13,0.97,-0.01,-0.07,-0.28,-2.09
2026-07-26T10:30:00,2026-07-26T12:30:00,DK1,249.0,38.77,289.83,-0.01,1,4.69,38.77,289.83,-1.95,-4.09,-30.58,-0.01,-0.07,-0.01,-0.07
2026-07-26T10:15:00,2026-07-26T12:15:00,DK1,-40.0,-3.66,-27.36,-0.03,-1,15.62,136.5,1020.42,-1.44,-3.66,-27.36,-0.03,-0.22,-2.0,-14.95
2026-07-26T10:00:00,2026-07-26T12:00:00,DK1,-72.0,-6.82,-50.98,-0.03,-1,0.14,3.59,26.84,-6.45,-6.82,-50.98,-0.03,-0.22,-2.0,-14.95
2026-07-26T09:45:00,2026-07-26T11:45:00,DK1,211.0,38.59,288.48,0.0,1,4.12,38.59,288.48,-2.87,-2.4,-17.94,0.0,0.0,0.0,0.0
2026-07-26T09:30:00,2026-07-26T11:30:00,DK1,281.0,52.1,389.48,-0.01,1,4.07,52.1,389.48,-5.82,-7.14,-53.38,-0.01,-0.07,-0.5,-3.74
2026-07-26T09:15:00,2026-07-26T11:15:00,DK1,167.0,15.12,113.03,0.0,1,0.6,15.12,113.03,-7.89,-10.75,-80.36,0.0,0.0,-1.0,-7.48
2026-07-26T09:00:00,2026-07-26T11:00:00,DK1,74.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-7.9,-4.78,-35.73,0.0,0.0,-1.0,-7.48
2026-07-26T08:45:00,2026-07-26T10:45:00,DK1,-75.0,-6.22,-46.5,0.0,-1,0.03,1.34,10.02,-5.09,-6.22,-46.5,0.0,0.0,-2.08,-15.55
2026-07-26T08:30:00,2026-07-26T10:30:00,DK1,-30.0,-6.13,-45.83,0.14,-1,5.19,97.75,730.74,-2.42,-6.13,-45.83,0.14,1.05,-2.08,-15.55
2026-07-26T08:15:00,2026-07-26T10:15:00,DK1,92.0,9.1,68.03,9.1,1,0.08,3.05,22.8,-7.66,-6.78,-50.68,9.1,68.03,-1.0,-7.48
2026-07-26T08:00:00,2026-07-26T10:00:00,DK1,-204.0,-4.2,-31.4,36.88,-1,0.19,3.19,23.85,-4.42,-4.2,-31.4,36.88,275.7,-0.82,-6.13
2026-07-26T07:45:00,2026-07-26T09:45:00,DK1,-417.0,-7.42,-55.47,16.2,-1,2.47,85.56,639.61,-10.28,-7.42,-55.47,16.2,121.1,-2.07,-15.47
2026-07-26T07:30:00,2026-07-26T09:30:00,DK1,-389.0,-4.72,-35.28,66.92,-1,4.16,146.41,1094.5,-5.6,-4.72,-35.28,66.92,500.27,-3.44,-25.72
2026-07-26T07:15:00,2026-07-26T09:15:00,DK1,-341.0,-5.0,-37.38,99.81,-1,0.41,28.49,212.98,-6.8,-0.93,-6.95,99.81,746.14,-5.0,-37.38
2026-07-26T07:00:00,2026-07-26T09:00:00,DK1,-251.0,-4.43,-33.12,122.74,-1,0.0,0.0,0.0,-11.35,-4.43,-33.12,122.74,917.56,-2.0,-14.95
2026-07-26T06:45:00,2026-07-26T08:45:00,DK1,-304.0,-2.0,-14.95,95.89,-1,0.03,11.25,84.1,-9.04,-0.23,-1.72,95.89,716.84,-2.0,-14.95
2026-07-26T06:30:00,2026-07-26T08:30:00,DK1,-352.0,0.0,0.0,113.33,-1,5.93,171.85,1284.68,-1.14,0.6,4.49,113.33,847.21,0.0,0.0
2026-07-26T06:15:00,2026-07-26T08:15:00,DK1,-136.0,8.18,61.15,112.96,-1,2.56,156.3,1168.44,-0.37,8.18,61.15,112.96,844.44,98.1,733.36
